date,turn,adjust_factor,instrument,open,volume,low,deal_number,close,high,amount
2021-11-02,1.029432018514704,111.92197,000001.SZA,2167.9285,199769050.0,2013.4762,203193.0,2034.7413,2181.3591,3691356324.0
2021-11-03,0.5745574290535282,111.92197,000001.SZA,2025.7876,111497204.0,1997.8071,115559.0,2017.953,2041.4567,2009325065.0
2021-11-04,0.5067625591506408,111.92197,000001.SZA,2023.5492,98341098.0,1992.2109,96673.0,2000.0455,2025.7876,1760671898.0
2021-11-05,0.5648014775266809,111.92197,000001.SZA,1997.8071,109603987.99999999,1966.469,101513.0,1974.3035,2014.5953,1942415605.0
2021-11-08,0.7094879108017778,111.92197,000001.SZA,1972.0651,137681482.0,1942.9653,115853.0,1949.6807,1993.3302,2406417771.0
2021-11-09,0.6392808646518754,111.92197,000001.SZA,1956.396,124057275.0,1931.7732,103485.0,1961.9921,1975.4227,2163193119.0
2021-11-10,0.6291179668241164,111.92197,000001.SZA,1954.1575,122085087.99999999,1920.5809,109464.0,1947.4423,1955.2767,2109735147.0
2021-11-11,1.0742839206204067,111.92197,000001.SZA,1941.8461,208472900.0,1938.4884,168078.0,2053.768,2062.722,3752413858.0
2021-11-12,0.49343428581124515,111.92197,000001.SZA,2049.2913,95754646.0,2026.9069,90287.0,2044.8143,2085.1062,1753072716.0
2021-11-15,0.3375751202273211,111.92197,000001.SZA,2053.768,65508999.0,2036.9797,65339.0,2062.722,2085.1062,1203764095.0
2021-11-16,0.30975888145673347,111.92197,000001.SZA,2054.8872,60111048.0,2033.6221,79655.0,2039.2183,2075.0332,1099113409.0
2021-11-17,0.34249654186661044,111.92197,000001.SZA,2031.3837,66464038.0,2012.3569,63425.0,2026.9069,2048.1719,1203859180.0
2021-11-18,0.41216834471982056,111.92197,000001.SZA,2024.6683,79984377.0,1984.3765,95714.0,1992.2109,2028.026,1430058311.0
2021-11-19,0.4052259658407329,111.92197,000001.SZA,1992.2109,78637156.0,1981.0188,72779.0,2031.3837,2041.4567,1414506380.0
2021-11-22,0.38061792493125934,111.92197,000001.SZA,2017.953,73861780.0,2003.4032,61933.0,2028.026,2042.5759,1337768172.0
2021-11-23,0.6369131185248597,111.92197,000001.SZA,2026.9069,123597796.0,1978.7804,116881.0,2001.1648,2053.768,2213817590.0
2021-11-24,0.38200567824096415,111.92197,000001.SZA,1988.8534,74131084.0,1976.5419,74718.0,2000.0455,2008.9993,1316774397.0
2021-11-25,0.3110070782238936,111.92197,000001.SZA,1985.4957,60353269.99999999,1973.1842,57307.0,1978.7804,1991.0918,1068221304.0
2021-11-26,0.3578834726032985,111.92197,000001.SZA,1972.0651,69449988.0,1960.8728,70037.0,1967.5881,1977.6611,1219937312.0
2021-11-29,0.2641457257744677,111.92197,000001.SZA,1948.5614,51259471.0,1942.9653,51481.0,1959.7537,1966.469,895105981.0
2021-11-30,0.3780404729664601,111.92197,000001.SZA,1963.1113,73361606.0,1941.8461,65260.0,1951.9191,1978.7804,1280384552.0
2021-12-01,0.36428637232874195,111.92197,000001.SZA,1950.7999,70692519.0,1944.0846,64021.0,1974.3035,1988.8534,1243666842.0
2021-12-02,0.5126305969095798,111.92197,000001.SZA,1972.0651,99479835.0,1944.0846,89755.0,1968.7074,1993.3302,1749164558.0
2021-12-03,0.36463397540744164,111.92197,000001.SZA,1974.3035,70759974.0,1948.5614,60428.0,1975.4227,1981.0188,1242375057.0
2021-12-06,1.1056644475040436,111.92197,000001.SZA,1997.8071,214562527.99999997,1992.2109,166193.0,2025.7876,2077.2717,3896385171.0
2021-12-07,0.8329714116925618,111.92197,000001.SZA,2048.1719,161644387.0,2031.3837,125107.0,2066.0796,2089.583,2979968976.0
2021-12-08,0.5051497385803135,111.92197,000001.SZA,2064.9602,98028118.0,2032.5029,90889.0,2067.1987,2076.1526,1798691052.0
2021-12-09,0.7502345151669245,111.92197,000001.SZA,2069.4373,145588668.0,2056.0066,124314.0,2092.9407,2133.2327,2726663443.0
2021-12-10,0.5097741143094618,111.92197,000001.SZA,2071.6755,98925513.0,2044.8143,95916.0,2057.1257,2092.9407,1824076523.0
2021-12-13,0.6773713805837482,111.92197,000001.SZA,2067.1987,131449027.0,2034.7413,117938.0,2044.8143,2113.0867,2427803721.0
2021-12-14,0.9982651808233804,111.92197,000001.SZA,2032.5029,193720890.0,1960.8728,181743.0,1967.5881,2033.6221,3434156327.0
2021-12-15,0.6671358290489758,111.92197,000001.SZA,1959.7537,129462740.99999999,1947.4423,107477.0,1964.2305,1976.5419,2269821045.0
2021-12-16,0.42228685880557604,111.92197,000001.SZA,1964.2305,81947951.0,1954.1575,69316.0,1983.2572,1984.3765,1445483375.0
2021-12-17,0.3104077559963048,111.92197,000001.SZA,1981.0188,60236967.00000001,1966.469,60668.0,1966.469,1986.6149,1062875482.0000001
2021-12-20,0.38464631764851803,111.92197,000001.SZA,1965.3497,74643520.0,1953.0383,72084.0,1960.8728,1975.4227,1309029268.0
2021-12-21,0.46055103971936656,111.92197,000001.SZA,1957.5151,89373404.0,1956.396,58063.0,1968.7074,1982.1381,1572895581.0
2021-12-22,0.5034216789965854,111.92197,000001.SZA,1972.0651,97692775.0,1936.25,80110.0,1946.323,1974.3035,1701772583.0
2021-12-23,0.546011205781784,111.92197,000001.SZA,1947.4423,105957594.0,1926.177,90882.0,1938.4884,1950.7999,1831122716.0
2021-12-24,0.2516013951578144,111.92197,000001.SZA,1939.6077,48825149.0,1926.177,49383.0,1937.3693,1941.8461,843109664.0
2021-12-27,0.3767537051661064,111.92197,000001.SZA,1939.6077,73111899.0,1920.5809,66911.0,1927.2963,1941.8461,1260455319.0
2021-12-28,0.5805694962550534,111.92197,000001.SZA,1927.2963,112663890.99999999,1912.7465,89671.0,1921.7002,1939.6077,1934461075.0
2021-12-29,0.7571846700899786,111.92197,000001.SZA,1920.5809,146937398.0,1869.0968,147243.0,1874.6929,1920.5809,2480534592.0
2021-12-30,0.4105295679311639,111.92197,000001.SZA,1875.8121,79666360.0,1871.3353,66792.0,1882.5275,1897.0773,1342374249.0
2021-12-31,0.9021864582773456,111.92197,000001.SZA,1887.0044,175076089.0,1835.5203,152423.0,1844.474,1891.4812,2899617148.0
2022-01-04,0.6025322702636121,111.92197,000001.SZA,1844.474,116925933.0,1810.8975,99885.0,1864.62,1864.62,1918887050.0
2022-01-05,1.0110393659404475,111.92197,000001.SZA,1855.6661,196199817.0,1852.3086,144646.0,1919.4617,1927.2963,3344124589.0
2022-01-06,0.5709054968345929,111.92197,000001.SZA,1914.9849,110788519.0,1902.6735,76328.0,1916.104,1932.8923,1896535837.0
2022-01-07,0.5805652655512122,111.92197,000001.SZA,1913.8656,112663070.0,1909.3888,86389.0,1925.0579,1934.0116,1937710958.0
2022-01-10,0.4688166137379722,111.92197,000001.SZA,1935.1307,90977401.0,1906.0311,71429.0,1923.9386,1949.6807,1563414572.0
2022-01-11,0.8152217951835135,111.92197,000001.SZA,1931.7732,158199940.0,1918.3425,135168.0,1948.5614,1963.1113,2752485391.0
2022-01-12,0.7740814983180395,111.92197,000001.SZA,1948.5614,150216355.0,1891.4812,129964.0,1902.6735,1953.0383,2561266412.0
2022-01-13,0.4686355540422759,111.92197,000001.SZA,1892.6005,90942265.0,1882.5275,74196.0,1900.4349,1929.5347,1550319158.0
2022-01-14,1.0837480772568622,111.92197,000001.SZA,1902.6735,210309491.0,1824.328,178107.0,1827.6857,1904.9119,3459950804.0
2022-01-17,0.5893558178701012,111.92197,000001.SZA,1829.9242,114368943.0,1804.1821,101380.0,1815.3743,1844.474,1855633789.0
2022-01-18,0.5941404192685994,111.92197,000001.SZA,1818.7319,115297431.0,1808.6589,93172.0,1848.9509,1851.1893,1891094610.0
2022-01-19,0.5093292565735196,111.92197,000001.SZA,1851.1893,98839185.0,1831.0433,86553.0,1846.7124,1867.9777,1630973587.0
2022-01-20,1.5620076889589731,111.92197,000001.SZA,1843.3547,303119377.0,1837.7587,232106.0,1939.6077,1954.1575,5195805549.0
2022-01-21,0.7635276185261537,111.92197,000001.SZA,1953.0383,148168295.0,1926.177,118478.0,1941.8461,1965.3497,2575115124.0
2022-01-24,0.4507791083964026,111.92197,000001.SZA,1940.7269,87477087.0,1900.4349,73098.0,1925.0579,1945.2037,1501390339.0
2022-01-25,0.5633813266103378,111.92197,000001.SZA,1911.6272,109328397.0,1881.4082,84865.0,1885.8851,1911.6272,1851999025.0
2022-01-26,0.5075686293305017,111.92197,000001.SZA,1897.0773,98497522.0,1851.1893,82553.0,1863.5007,1913.8656,1646384984.0
2022-01-27,0.5280099319611741,111.92197,000001.SZA,1846.7124,102464311.0,1818.7319,96859.0,1824.328,1851.1893,1677261296.0
2022-01-28,0.8634364987759643,111.92197,000001.SZA,1834.401,167556367.0,1770.6055,144813.0,1771.7247,1841.1163,2695470330.0
2022-02-07,0.7809417056947485,111.92197,000001.SZA,1792.9899,151547630.0,1778.4401,110841.0,1834.401,1836.6394,2451798485.0
2022-02-08,0.9042138929772273,111.92197,000001.SZA,1824.328,175469528.0,1819.8512,141300.0,1883.6467,1899.3158,2950309012.0
2022-02-09,0.5416752341962214,111.92197,000001.SZA,1893.7196,105116165.99999999,1870.2161,104367.0,1887.0044,1902.6735,1774253636.0
2022-02-10,0.40429108335402664,111.92197,000001.SZA,1876.9314,78455735.0,1865.7391,76989.0,1901.5542,1906.0311,1326848947.0
2022-02-11,0.555577028138196,111.92197,000001.SZA,1906.0311,107813913.99999999,1906.0311,102083.0,1913.8656,1940.7269,1852167493.0
2022-02-14,0.5929470619049456,111.92197,000001.SZA,1913.8656,115065851.0,1847.8317,103391.0,1855.6661,1919.4617,1917613419.0
2022-02-15,0.6226319989550421,111.92197,000001.SZA,1846.7124,120826437.00000001,1801.9436,117774.0,1822.0896,1865.7391,1968985378.0
2022-02-16,0.4031791657510394,111.92197,000001.SZA,1829.9242,78239959.0,1814.2551,76058.0,1836.6394,1850.0701,1282234150.0
2022-02-17,0.40941558908391784,111.92197,000001.SZA,1834.401,79450184.0,1826.5665,72959.0,1837.7587,1852.3086,1306514349.0
2022-02-18,0.4135368202425946,111.92197,000001.SZA,1826.5665,80249940.0,1825.4473,67876.0,1876.9314,1876.9314,1330233365.0
2022-02-21,0.41276135438686673,111.92197,000001.SZA,1864.62,80099455.0,1826.5665,72622.0,1847.8317,1865.7391,1316023718.0
2022-02-22,0.461181105405076,111.92197,000001.SZA,1825.4473,89495673.0,1808.6589,82063.0,1816.4935,1839.9971,1454156224.0
2022-02-23,0.45694819087934485,111.92197,000001.SZA,1824.328,88674244.0,1795.2284,83755.0,1812.0166,1825.4473,1431289852.0
2022-02-24,0.6823166044411165,111.92197,000001.SZA,1805.3013,132408685.00000001,1768.3671,126889.0,1780.6785,1807.5398,2112842552.9999998
2022-02-25,0.37432044754343413,111.92197,000001.SZA,1789.6322,72639707.0,1776.2017,66790.0,1779.5592,1799.7052,1157890268.0
2022-02-28,0.3730802896288834,111.92197,000001.SZA,1779.5592,72399045.0,1748.2211,77480.0,1762.771,1781.7977,1137154094.0
2022-03-01,0.4818366331515693,111.92197,000001.SZA,1767.2478,93504034.0,1748.2211,79640.0,1781.7977,1785.1554,1474693965.0
2022-03-02,0.39202848875578183,111.92197,000001.SZA,1767.2478,76076086.0,1752.698,65593.0,1754.9364,1776.2017,1196321948.0
2022-03-03,0.29799668482098535,111.92197,000001.SZA,1760.5325,57828505.00000001,1749.3403,46032.0,1758.2941,1769.4863,908171588.0
2022-03-04,0.5106401100130378,111.92197,000001.SZA,1748.2211,99093566.0,1710.1676,87643.0,1715.7638,1749.3403,1523793664.0
2022-03-07,0.5736231443276569,111.92197,000001.SZA,1697.8562,111315899.0,1640.776,98419.0,1647.4913,1697.8562,1655959941.0
2022-03-08,0.5168738434221584,111.92197,000001.SZA,1636.2992,100303269.0,1594.8881,81517.0,1601.6034,1663.1604,1463145930.0
2022-03-09,0.9279516404888453,111.92197,000001.SZA,1611.6763,180076017.0,1479.6084,176817.0,1549.0,1617.2725,2492042993.0
2022-03-10,1.1590299739399692,111.92197,000001.SZA,1587.0535,224915816.0,1576.9805,147580.0,1630.703,1650.849,3269867788.0
2022-03-11,0.7697020331885481,111.92197,000001.SZA,1611.6763,149364697.0,1583.6958,122015.0,1667.6373,1676.5911,2187480610.0
2022-03-14,0.5763345829510143,111.92197,000001.SZA,1637.4183,111840734.00000001,1617.2725,104998.0,1621.7493,1670.995,1637278471.0
2022-03-15,0.9179907010952623,111.92197,000001.SZA,1611.6763,178140887.0,1522.1388,149619.0,1531.0925,1611.6763,2479769555.0
2022-03-16,0.7893521565391339,111.92197,000001.SZA,1551.2384,153177906.0,1512.0658,116211.0,1601.6034,1611.6763,2141637065.0
2022-03-17,0.8915304749120649,111.92197,000001.SZA,1640.776,173006142.0,1593.7688,122637.0,1617.2725,1646.3721,2506504217.0
2022-03-18,0.7878206697759037,111.92197,000001.SZA,1607.1995,152880713.0,1582.5767,111583.0,1645.2529,1662.0411,2222158762.0
2022-03-21,0.6229505463005596,111.92197,000001.SZA,1622.8685,120886805.0,1610.5571,92240.0,1632.9415,1658.6836,1765673892.0
2022-03-22,0.8392748127035048,111.92197,000001.SZA,1632.9415,162865658.0,1622.8685,130705.0,1698.9755,1703.4523,2443174055.0
2022-03-23,0.5411358595278597,111.92197,000001.SZA,1691.1409,105010237.99999999,1667.6373,86751.0,1678.8295,1700.0946,1577561341.0
2022-03-24,0.5165333622989718,111.92197,000001.SZA,1669.8757,100235995.0,1657.5643,93403.0,1701.2139,1713.5253,1518870080.0
2022-03-25,0.382846362965259,111.92197,000001.SZA,1695.6178,74293335.0,1658.6836,75528.0,1676.5911,1706.8099,1116354595.0
2022-03-28,0.3747062263378079,111.92197,000001.SZA,1656.4451,72713699.0,1637.4183,70779.0,1662.0411,1684.4255,1078327302.0
2022-03-29,0.31725152850114396,111.92197,000001.SZA,1665.3988,61564315.0,1634.0607,61761.0,1643.0144,1673.2334,909169631.0
2022-03-30,0.6373400072343841,111.92197,000001.SZA,1663.1604,123679155.0,1651.9683,100858.0,1702.3331,1709.0485,1859617040.0
2022-03-31,0.599698757394155,111.92197,000001.SZA,1690.0217,116374674.0,1685.5448,93427.0,1721.3599,1742.625,1789209946.0
2022-04-01,0.7651836131107002,111.92197,000001.SZA,1720.2406,148487874.0,1701.2139,105575.0,1762.771,1767.2478,2319616863.0
2022-04-06,1.2823875886523113,111.92197,000001.SZA,1750.4596,248854004.99999997,1749.3403,175502.0,1834.401,1851.1893,4064051491.0
2022-04-07,0.8549445638590515,111.92197,000001.SZA,1833.2819,165906455.0,1813.1359,129755.0,1822.0896,1864.62,2724002904.0
2022-04-08,0.5497298463543775,111.92197,000001.SZA,1819.8512,106677946.0,1805.3013,95127.0,1835.5203,1841.1163,1741072072.0
2022-04-11,0.7300681546470849,111.92197,000001.SZA,1829.9242,141673536.0,1768.3671,110652.0,1796.3475,1835.5203,2277469055.0
2022-04-12,0.535549325948432,111.92197,000001.SZA,1796.3475,103926142.0,1752.698,100219.0,1781.7977,1819.8512,1654820082.0
2022-04-13,0.45895599319347347,111.92197,000001.SZA,1778.4401,89062806.0,1759.4133,87350.0,1768.3671,1799.7052,1415496125.0
2022-04-14,0.4790466045671088,111.92197,000001.SZA,1790.7515,92961494.0,1781.7977,91174.0,1795.2284,1818.7319,1493343952.0
2022-04-15,0.6347476935553388,111.92197,000001.SZA,1779.5592,123176103.0,1775.0824,103126.0,1837.7587,1850.0701,2014010094.0
2022-04-18,0.5600918969355524,111.92197,000001.SZA,1807.5398,108688756.0,1769.4863,85853.0,1779.5592,1813.1359,1734236523.0
2022-04-19,0.42347353094514417,111.92197,000001.SZA,1779.5592,82177249.0,1748.2211,83768.0,1769.4863,1787.3938,1294226951.0
2022-04-20,0.36925328875268926,111.92197,000001.SZA,1769.4863,71655528.0,1757.1749,56812.0,1773.9631,1796.3475,1137697846.0
2022-04-21,0.36581915283139294,111.92197,000001.SZA,1765.0094,70989116.0,1757.1749,59983.0,1769.4863,1788.5131,1124663651.0
2022-04-22,0.4747484156178546,111.92197,000001.SZA,1750.4596,92127408.0,1723.5983,81049.0,1797.4668,1812.0166,1468452957.0
2022-04-25,0.8577357436139459,111.92197,000001.SZA,1753.8173,166448098.0,1654.2067,141467.0,1662.0411,1780.6785,2527610217.0
2022-04-26,0.509241422388023,111.92197,000001.SZA,1665.3988,98820956.0,1617.2725,92165.0,1648.6106,1676.5911,1456929632.0
2022-04-27,0.7679747207211811,111.92197,000001.SZA,1676.5911,149029503.0,1674.3527,138871.0,1751.5787,1751.5787,2296798759.0
2022-04-28,0.4698517629926465,111.92197,000001.SZA,1742.625,91177187.0,1720.2406,90138.0,1751.5787,1782.9169,1426381925.0
2022-04-29,0.8477035991294221,111.92197,000001.SZA,1756.0557,164501308.0,1675.4718,138052.0,1714.6445,1761.6517,2503476827.0
2022-05-05,0.40720172435248514,111.92197,000001.SZA,1701.2139,79019620.0,1695.6178,75037.0,1714.6445,1729.1943,1208735141.0
2022-05-06,0.4289664674543835,111.92197,000001.SZA,1681.0679,83243182.0,1668.7565,80809.0,1674.3527,1701.2139,1250995594.0
2022-05-09,0.4218496941794446,111.92197,000001.SZA,1672.1141,81862135.0,1618.3916,111142.0,1628.4646,1672.1141,1197104247.0
2022-05-10,0.5113415771844261,111.92197,000001.SZA,1622.8685,99228502.0,1579.219,90720.0,1632.9415,1634.0607,1425836927.0
2022-05-11,0.4372846152690059,111.92197,000001.SZA,1627.3453,84857362.0,1616.1532,79831.0,1637.4183,1660.922,1240700426.0
2022-05-12,0.353025407801515,111.92197,000001.SZA,1620.6301,68506423.0,1603.8418,62844.0,1609.4379,1629.5839,987061607.0
2022-05-13,0.34851518642094553,111.92197,000001.SZA,1622.8685,67631191.0,1621.7493,59940.0,1635.1799,1640.776,985962932.0
2022-05-16,0.3443493154792468,111.92197,000001.SZA,1640.776,66822781.99999999,1606.0802,58107.0,1612.7955,1648.6106,965652298.0
2022-05-17,0.4799697696355959,111.92197,000001.SZA,1623.9877,93140639.0,1602.7225,72607.0,1646.3721,1647.4913,1357428407.0
2022-05-18,0.4012148356566106,111.92197,000001.SZA,1662.0411,77857833.0,1641.8953,63914.0,1650.849,1666.5181,1150500438.0
2022-05-19,0.3045121494400206,111.92197,000001.SZA,1628.4646,59092172.0,1622.8685,53269.0,1636.2992,1645.2529,863214131.0
2022-05-20,0.4888287892714991,111.92197,000001.SZA,1645.2529,94859778.0,1641.8953,79920.0,1681.0679,1683.3064,1415164711.0
2022-05-23,0.33378433296920423,111.92197,000001.SZA,1686.6641,64772592.00000001,1651.9683,55896.0,1659.8027,1686.6641,962683729.0
2022-05-24,0.4810780469628131,111.92197,000001.SZA,1664.2797,93355706.0,1611.6763,78016.0,1611.6763,1664.2797,1358693535.0
2022-05-25,0.3108539216591389,111.92197,000001.SZA,1615.0339,60322826.0,1600.4841,58700.0,1610.5571,1621.7493,866228924.0
2022-05-26,0.5211493731556136,111.92197,000001.SZA,1612.7955,101131756.0,1574.7421,88868.0,1588.1727,1615.0339,1435689342.0
2022-05-27,0.3726087563442219,111.92197,000001.SZA,1599.3649,72306674.0,1579.219,54693.0,1587.0535,1606.0802,1029702186.0
2022-05-30,0.46218866584003426,111.92197,000001.SZA,1596.0072,89690123.0,1571.3844,67717.0,1575.8613,1598.2457,1265573048.0
2022-05-31,0.483815149326607,111.92197,000001.SZA,1574.7421,93886855.0,1566.9075,57439.0,1584.8151,1587.0535,1325012048.0
2022-06-01,0.43559713682424295,111.92197,000001.SZA,1582.5767,84529898.0,1566.9075,59344.0,1575.8613,1582.5767,1187423732.0
2022-06-02,0.5046337957428658,111.92197,000001.SZA,1569.146,97926822.0,1553.4769,67636.0,1561.3114,1570.2651,1363740798.0
2022-06-06,0.8816314007982661,111.92197,000001.SZA,1556.8346,171085175.0,1526.6156,113405.0,1585.9342,1585.9342,2370807610.0
2022-06-07,0.6777002048120639,111.92197,000001.SZA,1569.146,131511262.00000001,1565.7883,77198.0,1584.8151,1594.8881,1860366716.0
2022-06-08,0.5903068430478366,111.92197,000001.SZA,1584.8151,114552124.0,1568.0267,64975.0,1584.8151,1585.9342,1613524958.0
2022-06-09,0.841462210708535,111.92197,000001.SZA,1582.5767,163290134.0,1578.0997,95685.0,1606.0802,1618.3916,2339986708.0
2022-06-10,0.6936233477605585,111.92197,000001.SZA,1596.0072,134601231.0,1581.4574,74846.0,1602.7225,1603.8418,1914639698.0
2022-06-13,0.7975837259043682,111.92197,000001.SZA,1587.0535,154775285.0,1553.4769,122921.0,1556.8346,1588.1727,2163340109.0
2022-06-14,0.593351414595679,111.92197,000001.SZA,1534.4502,115142938.99999999,1534.4502,79465.0,1580.3381,1581.4574,1602169898.0
2022-06-15,1.7590579211398125,111.92197,000001.SZA,1578.0997,341354371.0,1573.6228,218759.0,1649.7297,1691.1409,5010292727.0
2022-06-16,0.6866840858150688,111.92197,000001.SZA,1649.7297,133254631.0,1613.9148,99873.0,1616.1532,1659.8027,1939976255.0
2022-06-17,0.5430350921326288,111.92197,000001.SZA,1602.7225,105378794.0,1589.2919,73744.0,1617.2725,1626.2262,1513925914.0
2022-06-20,0.5318933459555825,111.92197,000001.SZA,1616.1532,103216680.0,1596.0072,69148.0,1604.9609,1616.1532,1479529787.0
2022-06-21,0.6811432248025671,111.92197,000001.SZA,1604.9609,132179398.0,1592.6495,80206.0,1608.3186,1637.4183,1905346057.0
2022-06-22,0.5441986681528038,111.92197,000001.SZA,1607.1995,105604592.0,1575.8613,80660.0,1575.8613,1607.1995,1498415784.0
2022-06-23,0.415360139282417,111.92197,000001.SZA,1576.9805,80602803.0,1573.6228,53489.0,1589.2919,1592.6495,1140899092.0
2022-06-24,0.4462856563360822,111.92197,000001.SZA,1589.2919,86604061.0,1579.219,55550.0,1592.6495,1594.8881,1227798687.0
2022-06-27,0.7715732583013568,111.92197,000001.SZA,1593.7688,149727818.0,1591.5304,94483.0,1621.7493,1629.5839,2166380438.0
2022-06-28,0.5797888265509911,111.92197,000001.SZA,1619.5109,112511048.0,1612.7955,76718.0,1637.4183,1641.8953,1638673242.0
2022-06-29,0.6526736478737177,111.92197,000001.SZA,1639.6569,126654728.0,1628.4646,87617.0,1638.5376,1667.6373,1865064678.0
2022-06-30,0.7980950030565913,111.92197,000001.SZA,1637.4183,154874501.0,1628.4646,106394.0,1676.5911,1681.0679,2304888692.0
2022-07-01,0.40155751646762583,111.92197,000001.SZA,1678.8295,77924332.0,1660.922,57139.0,1669.8757,1686.6641,1164030776.0
2022-07-04,0.4302734408027608,111.92197,000001.SZA,1673.2334,83496807.0,1650.849,59694.0,1672.1141,1676.5911,1241453402.0
2022-07-05,0.5746674080054828,111.92197,000001.SZA,1677.7103,111517210.00000001,1658.6836,89396.0,1668.7565,1709.0485,1674719025.0
2022-07-06,0.5376486304713901,111.92197,000001.SZA,1659.8027,104333523.0,1618.3916,83408.0,1626.2262,1670.995,1520022515.0
2022-07-07,0.37626454051652036,111.92197,000001.SZA,1627.3453,73016098.0,1609.4379,60611.0,1613.9148,1639.6569,1057696547.0
2022-07-08,0.32964752591980656,111.92197,000001.SZA,1622.8685,63969823.0,1608.3186,46764.0,1627.3453,1639.6569,928850349.0
2022-07-11,0.3152154018717337,111.92197,000001.SZA,1622.8685,61169193.99999999,1607.1995,46562.0,1618.3916,1630.703,883613754.0
2022-07-12,0.38282011785825737,111.92197,000001.SZA,1612.7955,74288242.0,1609.4379,61401.0,1613.9148,1648.6106,1078431990.0
2022-07-13,1.1213282825407331,111.92197,000001.SZA,1613.9148,217599606.0,1554.5961,165373.0,1563.5498,1619.5109,3056913118.0
2022-07-14,1.3563772604426134,111.92197,000001.SZA,1533.3309,263212087.0,1487.4429,182328.0,1496.3967,1534.4502,3534578702.0
2022-07-15,0.8238054117374565,111.92197,000001.SZA,1508.7081,159863740.0,1479.6084,0.0,1481.8468,1517.6619,2139915274.0000002
2022-07-18,0.5944214296178723,111.92197,000001.SZA,1482.9661,115350581.0,1478.4891,87770.0,1498.6351,1504.2312,1536340973.0
2022-07-19,0.38937221165545616,111.92197,000001.SZA,1493.0391,75559710.0,1486.3237,50955.0,1501.9928,1503.112,1008562417.0
2022-07-20,0.4130054641483117,111.92197,000001.SZA,1503.112,80145866.0,1494.1582,50634.0,1498.6351,1507.5889,1073936300.0
2022-07-21,1.0153748479823805,111.92197,000001.SZA,1490.8005,197038789.0,1453.8663,140662.0,1456.1047,1493.0391,2588696130.0
2022-07-22,0.7093391991963401,113.93621,000001.SZA,1462.9409,137650974.0,1437.875,96230.0,1459.5228,1473.1952,1755555714.0
2022-07-25,0.39367959901743327,113.93621,000001.SZA,1458.3835,76395581.0,1443.5718,55351.0,1460.6622,1464.0803,976071707.0
2022-07-26,0.5277100057594689,113.93621,000001.SZA,1452.6866,102404881.0,1448.1293,58088.0,1470.9165,1470.9165,1314310442.0
2022-07-27,0.4761088531298175,113.93621,000001.SZA,1464.0803,92391408.0,1450.408,51614.0,1457.2441,1467.4984,1182889761.0
2022-07-28,0.38666649726471286,113.93621,000001.SZA,1459.5228,75034652.0,1456.1047,43988.0,1467.4984,1470.9165,964903658.0
2022-07-29,0.4284849807917689,113.93621,000001.SZA,1467.4984,83149747.0,1441.2931,67601.0,1444.7112,1469.7771,1059518585.0
2022-08-01,0.5285777484588607,113.93621,000001.SZA,1442.4324,102573271.0,1412.809,78049.0,1415.0878,1442.4324,1277987010.0
2022-08-02,0.7075353621189251,113.93621,000001.SZA,1392.3005,137300930.0,1360.3983,97374.0,1396.8579,1405.9729,1664397666.0
2022-08-03,0.38449701684009585,113.93621,000001.SZA,1388.8824,74613653.0,1368.3739,62771.0,1370.6526,1397.9973,905653325.0
2022-08-04,0.310569136739968,113.93621,000001.SZA,1378.6282,60267562.0,1369.5133,44961.0,1385.4644,1386.6036,729351710.0
2022-08-05,0.3943711856717155,113.93621,000001.SZA,1382.0463,76529787.0,1364.9558,54238.0,1402.5548,1404.8335,930836354.0
2022-08-08,0.284454956389359,113.93621,000001.SZA,1395.7186,55199968.99999999,1385.4644,45151.0,1390.0217,1408.2516,674950921.0
2022-08-09,0.28777766011081185,113.93621,000001.SZA,1391.1611,55844756.99999999,1376.3495,47425.0,1380.9069,1392.3005,677098633.0
2022-08-10,0.35197363500959583,113.93621,000001.SZA,1380.9069,68302321.0,1369.5133,52120.0,1374.0707,1394.5792,825806008.0
2022-08-11,0.7210852733595243,113.93621,000001.SZA,1376.3495,139930361.0,1371.792,77033.0,1407.1122,1411.6697,1710719478.0
2022-08-12,0.4228196294405779,113.93621,000001.SZA,1396.8579,82050356.0,1390.0217,53523.0,1410.5303,1413.9484,1010612433.0
2022-08-15,0.6039569577256333,113.93621,000001.SZA,1400.276,117201000.0,1377.4888,70132.0,1379.7675,1408.2516,1425087455.0
2022-08-16,0.3252804545151644,113.93621,000001.SZA,1379.7675,63122369.99999999,1378.6282,38441.0,1382.0463,1390.0217,765907219.0
2022-08-17,0.6949086880912265,113.93621,000001.SZA,1384.325,134850658.0,1375.2101,81536.0,1412.809,1415.0878,1656961619.0
2022-08-18,0.6542979403113397,113.93621,000001.SZA,1421.924,126970094.0,1385.4644,87235.0,1395.7186,1428.7601,1560630568.0
2022-08-19,1.085471718693299,113.93621,000001.SZA,1397.9973,210641724.00000003,1393.4398,133173.0,1432.1782,1452.6866,2653471090.0
2022-08-22,0.5864697258636145,113.93621,000001.SZA,1433.3175,113807658.0,1413.9484,73325.0,1424.2026,1444.7112,1423361879.0
2022-08-23,0.47484519368313916,113.93621,000001.SZA,1418.5059,92146307.0,1399.1367,60042.0,1405.9729,1423.0632,1137300431.0
2022-08-24,0.6675283790442196,113.93621,000001.SZA,1404.8335,129537533.0,1404.8335,79626.0,1412.809,1428.7601,1613309589.0
